n,Elapsed,TimeUTC,HeightMSL,GpsHeightMSL,P,Temp,RH,Dewp,Dir,Speed,Ecomp,Ncomp,Lat,Lon
99,98,23:08:51,754,754,929.4,12.04,91,10.57,331.1,9.9,4.8,-8.7,32.830837,-97.292641
199,198,23:10:31,1265,1265,874.3,9.29,90,7.67,351.7,11.3,1.6,-11.2,32.821678,-97.290542
299,298,23:12:11,1743,1742,825.1,5.92,100,5.91,350.7,9.6,1.6,-9.5,32.812054,-97.289660
399,398,23:13:51,2190,2190,781.2,5.95,72,1.23,339.2,9.3,3.3,-8.7,32.804558,-97.287168
499,498,23:15:31,2652,2652,738.2,3.33,72,-1.16,308.6,10.6,8.3,-6.6,32.797589,-97.281604
599,598,23:17:11,3077,3077,700.5,2.38,62,-4.17,310.0,10.9,8.3,-7.0,32.792414,-97.272755
699,698,23:18:51,3494,3494,665.2,1.69,57,-5.80,297.5,11.8,10.5,-5.5,32.786348,-97.263065
799,798,23:20:31,3934,3934,629.9,1.10,45,-9.58,304.9,12.6,10.3,-7.2,32.781147,-97.252288
899,898,23:22:11,4301,4301,601.7,-1.14,43,-12.05,292.0,12.5,11.6,-4.7,32.775313,-97.240170
999,998,23:23:51,4709,4709,571.5,-3.31,30,-18.32,287.6,9.7,9.2,-2.9,32.772261,-97.228709
1099,1098,23:25:31,5136,5136,541.4,-5.32,25,-22.14,287.0,11.9,11.4,-3.5,32.769484,-97.218426
1199,1198,23:27:11,5509,5509,516.1,-7.62,22,-25.60,299.0,11.0,9.6,-5.3,32.765268,-97.207288
1299,1298,23:28:51,5921,5921,489.3,-10.46,5,-42.46,290.0,12.1,11.4,-4.1,32.760202,-97.196358
1399,1398,23:30:31,6344,6344,463.0,-13.87,7,-42.36,275.9,12.1,12.1,-1.2,32.757702,-97.184304
1499,1498,23:32:11,6773,6773,437.4,-17.36,5,-48.61,279.0,12.9,12.8,-2.0,32.756582,-97.171439
1599,1598,23:33:51,7206,7206,412.7,-20.09,3,-55.00,286.1,18.4,17.7,-5.1,32.753033,-97.155581
1699,1698,23:35:31,7605,7605,390.9,-23.07,4,-55.48,292.7,17.8,16.4,-6.9,32.747246,-97.136900
1799,1798,23:37:11,8006,8006,369.9,-25.52,2,-62.00,289.9,20.1,18.9,-6.8,32.741810,-97.118313
1899,1898,23:38:51,8407,8407,349.9,-28.46,2,-63.01,284.2,21.3,20.7,-5.2,32.735630,-97.097861
1999,1998,23:40:31,8805,8805,330.9,-31.14,2,-64.98,285.1,21.1,20.4,-5.5,32.730551,-97.076207
2099,2098,23:42:11,9177,9177,313.9,-34.35,3,-66.22,289.2,20.6,19.4,-6.8,32.725105,-97.054938
2199,2198,23:43:51,9549,9549,297.5,-37.54,3,-66.74,288.7,19.1,18.1,-6.1,32.719417,-97.035097
2299,2298,23:45:31,9962,9962,280.1,-40.84,4,-67.29,277.4,19.0,18.8,-2.4,32.716478,-97.014703
2399,2398,23:47:11,10365,10364,263.9,-44.69,6,-67.56,278.2,20.3,20.1,-2.9,32.714413,-96.993755
2499,2498,23:48:51,10766,10765,248.4,-48.12,8,-68.59,284.3,17.7,17.1,-4.4,32.711023,-96.974067
2599,2598,23:50:31,11152,11152,234.2,-49.73,15,-65.01,269.3,18.3,18.3,0.2,32.708604,-96.955560
2699,2698,23:52:11,11557,11557,220.1,-50.99,7,-71.42,268.4,20.7,20.6,0.6,32.709889,-96.934929
2799,2798,23:53:51,11978,11978,206.3,-51.01,4,-75.94,268.8,21.3,21.3,0.4,32.709891,-96.913407
2899,2898,23:55:31,12408,12408,193.0,-53.63,4,-77.41,258.3,19.6,19.2,4.0,32.712009,-96.891674
2999,2998,23:57:11,12825,12825,180.8,-55.12,4,-78.29,270.2,21.5,21.5,-0.1,32.714571,-96.869387
3099,3098,23:58:51,13258,13258,168.9,-57.03,4,-80.34,260.1,24.4,24.0,4.2,32.716655,-96.845215
3199,3198,00:00:31,13695,13695,157.6,-59.54,4,-82.48,265.1,22.4,22.3,1.9,32.720331,-96.819780
3299,3298,00:02:11,14124,14124,147.1,-61.84,5,-83.14,267.9,19.4,19.4,0.7,32.721301,-96.796788
3399,3398,00:03:51,14570,14570,136.8,-63.70,5,-84.84,265.6,20.4,20.3,1.6,32.721827,-96.776484
3499,3498,00:05:31,15025,15025,127.0,-65.83,6,-85.36,261.7,15.1,15.0,2.2,32.723960,-96.758322
3599,3598,00:07:11,15486,15486,117.7,-66.96,7,-85.10,254.4,19.4,18.7,5.2,32.728150,-96.741408
3699,3698,00:08:51,15963,15963,108.7,-68.55,7,-86.29,267.7,14.0,14.0,0.5,32.729704,-96.723141
3799,3798,00:10:31,16419,16419,100.7,-68.97,5,-88.11,276.9,17.4,17.3,-2.1,32.728960,-96.706171
3899,3898,00:12:11,16857,16857,93.6,-67.05,4,-87.65,333.3,6.9,3.1,-6.2,32.724267,-96.694305
3999,3998,00:13:51,17330,17330,86.5,-70.46,7,-87.85,271.9,6.4,6.4,-0.2,32.721233,-96.690139
4099,4098,00:15:31,17797,17797,79.9,-69.40,5,-88.73,272.6,14.6,14.6,-0.7,32.722993,-96.678802
4199,4198,00:17:11,18272,18272,73.9,-65.23,3,-88.99,292.3,6.0,5.5,-2.3,32.719934,-96.666600
4299,4298,00:18:51,18774,18774,68.0,-65.61,3,-89.24,228.3,5.9,4.4,3.9,32.720741,-96.661318
4399,4398,00:20:31,19252,19252,62.9,-67.49,3,-90.46,256.4,4.6,4.5,1.1,32.723750,-96.656595
4499,4498,00:22:11,19769,19769,57.8,-62.83,2,-89.98,217.9,3.8,2.4,3.0,32.725861,-96.655037
4599,4598,00:23:51,20287,20287,53.1,-61.81,1,-90.14,317.5,3.4,2.3,-2.5,32.726407,-96.649963
4699,4698,00:25:31,20773,20772,49.1,-63.50,2,-90.54,160.0,4.2,-1.4,3.9,32.727742,-96.650193
4799,4798,00:27:11,21289,21290,45.1,-62.79,2,-90.60,359.0,2.2,0.0,-2.2,32.727164,-96.650992
4899,4898,00:28:51,21775,21775,41.7,-60.32,1,-90.19,90.1,7.0,-7.0,0.0,32.725935,-96.654633
4999,4998,00:30:31,22301,22301,38.3,-59.74,1,-89.80,178.7,4.8,-0.1,4.8,32.729986,-96.659864
5099,5098,00:32:11,22869,22869,35.0,-58.71,1,-89.03,357.2,5.2,0.3,-5.2,32.728113,-96.659217
5199,5198,00:33:51,23365,23365,32.3,-58.51,1,-89.53,125.6,2.6,-2.2,1.5,32.728022,-96.662583
5299,5298,00:35:31,23971,23971,29.4,-57.12,1,-88.30,25.1,8.6,-3.6,-7.7,32.723692,-96.664269
5399,5398,00:37:11,24574,24574,26.7,-56.36,1,-88.97,2.2,3.4,-0.1,-3.3,32.719658,-96.668384
5499,5498,00:38:51,25153,25153,24.4,-53.55,1,-87.12,339.6,7.8,2.7,-7.3,32.714329,-96.665274
5599,5598,00:40:31,25726,25726,22.3,-52.86,1,-86.66,323.5,11.3,6.7,-9.1,32.708186,-96.663713
5699,5698,00:42:11,26334,26334,20.3,-51.83,1,-86.37,306.9,9.0,7.2,-5.4,32.702406,-96.657246
5799,5798,00:43:51,26939,26939,18.5,-50.73,1,-85.63,291.9,10.8,10.0,-4.0,32.697054,-96.648415
5899,5898,00:45:31,27542,27542,16.9,-50.26,1,-85.43,317.4,14.2,9.6,-10.4,32.689798,-96.636044
5999,5998,00:47:11,28128,28128,15.4,-48.80,1,-84.92,323.1,12.3,7.4,-9.8,32.681106,-96.628981
6099,6098,00:48:51,28762,28762,14.0,-48.31,1,-85.03,299.1,8.6,7.6,-4.2,32.674716,-96.620140
6199,6198,00:50:31,29426,29426,12.7,-48.77,1,-85.33,253.9,11.2,10.8,3.1,32.675734,-96.610302
6299,6298,00:52:11,30050,30050,11.5,-46.16,1,-84.31,274.3,16.6,16.6,-1.2,32.677318,-96.594146
6399,6398,00:53:51,30647,30647,10.5,-42.80,1,-83.11,266.5,24.6,24.6,1.5,32.680309,-96.574213
6499,6498,00:55:31,31323,31324,9.5,-42.24,1,-82.74,272.4,26.5,26.5,-1.1,32.679140,-96.548536
6599,6598,00:57:11,31921,31921,8.7,-38.22,1,-80.12,270.9,35.5,35.5,-0.6,32.677736,-96.515404
6699,6698,00:58:51,32470,32470,8.1,-38.01,1,-79.98,265.2,35.6,35.5,3.0,32.678315,-96.477434
6799,6798,01:00:31,33121,33121,7.3,-38.79,1,-80.49,270.5,41.3,41.3,-0.4,32.679603,-96.436797
6899,6898,01:02:11,33730,33731,6.7,-38.97,1,-80.60,274.5,39.8,39.7,-3.1,32.676898,-96.393561
